tensor,layer,module,delta_id,family,round,parameter_count,l2_norm
model.layers.34.input_layernorm.weight,layer_34,normalization,questioner_full_r2,questioner_full,2,2560,0.0
model.layers.34.input_layernorm.weight,layer_34,normalization,questioner_full_r3,questioner_full,3,2560,0.0
model.layers.34.input_layernorm.weight,layer_34,normalization,questioner_full_r4,questioner_full,4,2560,0.0
model.layers.34.input_layernorm.weight,layer_34,normalization,questioner_full_r5,questioner_full,5,2560,0.0
model.layers.34.input_layernorm.weight,layer_34,normalization,solver_rank1_r1,solver_rank1,1,2560,0.0
model.layers.34.input_layernorm.weight,layer_34,normalization,solver_rank1_r2,solver_rank1,2,2560,0.0
model.layers.34.input_layernorm.weight,layer_34,normalization,solver_rank1_r3,solver_rank1,3,2560,0.0
model.layers.34.input_layernorm.weight,layer_34,normalization,solver_rank1_r4,solver_rank1,4,2560,0.0
model.layers.34.input_layernorm.weight,layer_34,normalization,solver_rank1_r5,solver_rank1,5,2560,0.0
model.layers.34.input_layernorm.weight,layer_34,normalization,solver_full_r1,solver_full,1,2560,0.0
model.layers.34.input_layernorm.weight,layer_34,normalization,solver_full_r2,solver_full,2,2560,0.0
model.layers.34.input_layernorm.weight,layer_34,normalization,solver_full_r3,solver_full,3,2560,0.0
model.layers.34.input_layernorm.weight,layer_34,normalization,solver_full_r4,solver_full,4,2560,0.0
model.layers.34.input_layernorm.weight,layer_34,normalization,solver_full_r5,solver_full,5,2560,0.0
model.layers.9.input_layernorm.weight,layer_09,normalization,questioner_full_r1,questioner_full,1,2560,8.996945507103542e-06
model.layers.9.input_layernorm.weight,layer_09,normalization,questioner_full_r2,questioner_full,2,2560,2.3592599633890115e-05
model.layers.9.input_layernorm.weight,layer_09,normalization,questioner_full_r3,questioner_full,3,2560,1.4557206652139423e-05
model.layers.9.input_layernorm.weight,layer_09,normalization,questioner_full_r4,questioner_full,4,2560,1.2971373089538044e-05
model.layers.9.input_layernorm.weight,layer_09,normalization,questioner_full_r5,questioner_full,5,2560,4.923213767677424e-05
model.layers.9.input_layernorm.weight,layer_09,normalization,solver_rank1_r1,solver_rank1,1,2560,7.688768146799611e-06
model.layers.9.input_layernorm.weight,layer_09,normalization,solver_rank1_r2,solver_rank1,2,2560,9.5367431640625e-07
model.layers.9.input_layernorm.weight,layer_09,normalization,solver_rank1_r3,solver_rank1,3,2560,1.0137697041258478e-05
model.layers.9.input_layernorm.weight,layer_09,normalization,solver_rank1_r4,solver_rank1,4,2560,1.7993891014207083e-05
model.layers.9.input_layernorm.weight,layer_09,normalization,solver_rank1_r5,solver_rank1,5,2560,1.2212990259996125e-05
model.layers.9.input_layernorm.weight,layer_09,normalization,solver_full_r1,solver_full,1,2560,7.864199877963372e-06
model.layers.9.input_layernorm.weight,layer_09,normalization,solver_full_r2,solver_full,2,2560,1.9073486328125e-06
model.layers.9.input_layernorm.weight,layer_09,normalization,solver_full_r3,solver_full,3,2560,1.0137697041258478e-05
model.layers.9.input_layernorm.weight,layer_09,normalization,solver_full_r4,solver_full,4,2560,1.7507133246122188e-05
model.layers.9.input_layernorm.weight,layer_09,normalization,solver_full_r5,solver_full,5,2560,1.1444091796875e-05
model.layers.0.self_attn.k_norm.weight,layer_00,normalization,questioner_full_r1,questioner_full,1,128,0.0
model.layers.0.self_attn.k_norm.weight,layer_00,normalization,questioner_full_r2,questioner_full,2,128,0.0
model.layers.0.self_attn.k_norm.weight,layer_00,normalization,questioner_full_r3,questioner_full,3,128,0.0
model.layers.0.self_attn.k_norm.weight,layer_00,normalization,questioner_full_r4,questioner_full,4,128,0.0
model.layers.0.self_attn.k_norm.weight,layer_00,normalization,questioner_full_r5,questioner_full,5,128,0.0
model.layers.0.self_attn.k_norm.weight,layer_00,normalization,solver_rank1_r1,solver_rank1,1,128,0.0
model.layers.0.self_attn.k_norm.weight,layer_00,normalization,solver_rank1_r2,solver_rank1,2,128,0.0
model.layers.0.self_attn.k_norm.weight,layer_00,normalization,solver_rank1_r3,solver_rank1,3,128,0.0
model.layers.0.self_attn.k_norm.weight,layer_00,normalization,solver_rank1_r4,solver_rank1,4,128,0.0
model.layers.0.self_attn.k_norm.weight,layer_00,normalization,solver_rank1_r5,solver_rank1,5,128,0.0
model.layers.0.self_attn.k_norm.weight,layer_00,normalization,solver_full_r1,solver_full,1,128,0.0
model.layers.0.self_attn.k_norm.weight,layer_00,normalization,solver_full_r2,solver_full,2,128,0.0
model.layers.0.self_attn.k_norm.weight,layer_00,normalization,solver_full_r3,solver_full,3,128,0.0
model.layers.0.self_attn.k_norm.weight,layer_00,normalization,solver_full_r4,solver_full,4,128,0.0
model.layers.0.self_attn.k_norm.weight,layer_00,normalization,solver_full_r5,solver_full,5,128,0.0
model.layers.17.self_attn.k_norm.weight,layer_17,normalization,questioner_full_r1,questioner_full,1,128,1.0789593218788873e-05
model.layers.17.self_attn.k_norm.weight,layer_17,normalization,questioner_full_r2,questioner_full,2,128,3.1514571460453614e-05
model.layers.17.self_attn.k_norm.weight,layer_17,normalization,questioner_full_r3,questioner_full,3,128,3.099074708799729e-05
model.layers.17.self_attn.k_norm.weight,layer_17,normalization,questioner_full_r4,questioner_full,4,128,4.485311895868243e-05
model.layers.17.self_attn.k_norm.weight,layer_17,normalization,questioner_full_r5,questioner_full,5,128,2.328215716501942e-05
model.layers.17.self_attn.k_norm.weight,layer_17,normalization,solver_rank1_r1,solver_rank1,1,128,1.375408659158321e-05
model.layers.17.self_attn.k_norm.weight,layer_17,normalization,solver_rank1_r2,solver_rank1,2,128,1.2212990259996125e-05
model.layers.17.self_attn.k_norm.weight,layer_17,normalization,solver_rank1_r3,solver_rank1,3,128,2.328215716501942e-05
model.layers.17.self_attn.k_norm.weight,layer_17,normalization,solver_rank1_r4,solver_rank1,4,128,1.8688123647942946e-05
model.layers.17.self_attn.k_norm.weight,layer_17,normalization,solver_rank1_r5,solver_rank1,5,128,1.4896869041264828e-05
model.layers.17.self_attn.k_norm.weight,layer_17,normalization,solver_full_r1,solver_full,1,128,1.375408659158321e-05
model.layers.17.self_attn.k_norm.weight,layer_17,normalization,solver_full_r2,solver_full,2,128,1.375408659158321e-05
model.layers.17.self_attn.k_norm.weight,layer_17,normalization,solver_full_r3,solver_full,3,128,2.328215716501942e-05
model.layers.17.self_attn.k_norm.weight,layer_17,normalization,solver_full_r4,solver_full,4,128,1.954450753395004e-05
model.layers.17.self_attn.k_norm.weight,layer_17,normalization,solver_full_r5,solver_full,5,128,1.8688123647942946e-05
model.layers.27.mlp.down_proj.weight,layer_27,mlp_down,questioner_full_r1,questioner_full,1,24903680,0.010771788473928815
model.layers.27.mlp.down_proj.weight,layer_27,mlp_down,questioner_full_r2,questioner_full,2,24903680,0.08362653372375775
model.layers.27.mlp.down_proj.weight,layer_27,mlp_down,questioner_full_r3,questioner_full,3,24903680,0.08116452712719392
model.layers.27.mlp.down_proj.weight,layer_27,mlp_down,questioner_full_r4,questioner_full,4,24903680,0.0783878519286643
model.layers.27.mlp.down_proj.weight,layer_27,mlp_down,questioner_full_r5,questioner_full,5,24903680,0.0809187045103177
model.layers.27.mlp.down_proj.weight,layer_27,mlp_down,solver_rank1_r1,solver_rank1,1,24903680,0.01593263517328674
model.layers.27.mlp.down_proj.weight,layer_27,mlp_down,solver_rank1_r2,solver_rank1,2,24903680,0.0170223990603409
model.layers.27.mlp.down_proj.weight,layer_27,mlp_down,solver_rank1_r3,solver_rank1,3,24903680,0.016612410620199775
model.layers.27.mlp.down_proj.weight,layer_27,mlp_down,solver_rank1_r4,solver_rank1,4,24903680,0.016952904417962288
model.layers.27.mlp.down_proj.weight,layer_27,mlp_down,solver_rank1_r5,solver_rank1,5,24903680,0.016011454960093843
model.layers.27.mlp.down_proj.weight,layer_27,mlp_down,solver_full_r1,solver_full,1,24903680,0.017564648068335274
model.layers.27.mlp.down_proj.weight,layer_27,mlp_down,solver_full_r2,solver_full,2,24903680,0.019092013099247372
model.layers.27.mlp.down_proj.weight,layer_27,mlp_down,solver_full_r3,solver_full,3,24903680,0.018898598645099778
model.layers.27.mlp.down_proj.weight,layer_27,mlp_down,solver_full_r4,solver_full,4,24903680,0.01922116748582104
model.layers.27.mlp.down_proj.weight,layer_27,mlp_down,solver_full_r5,solver_full,5,24903680,0.018287412195818236
model.layers.6.self_attn.q_proj.weight,layer_06,attention_q,questioner_full_r1,questioner_full,1,10485760,0.00812931443191481
model.layers.6.self_attn.q_proj.weight,layer_06,attention_q,questioner_full_r2,questioner_full,2,10485760,0.049391359671054264
model.layers.6.self_attn.q_proj.weight,layer_06,attention_q,questioner_full_r3,questioner_full,3,10485760,0.051436253014538774
model.layers.6.self_attn.q_proj.weight,layer_06,attention_q,questioner_full_r4,questioner_full,4,10485760,0.05421783998897004
model.layers.6.self_attn.q_proj.weight,layer_06,attention_q,questioner_full_r5,questioner_full,5,10485760,0.05543271701629294
model.layers.6.self_attn.q_proj.weight,layer_06,attention_q,solver_rank1_r1,solver_rank1,1,10485760,0.011750446839416036
model.layers.6.self_attn.q_proj.weight,layer_06,attention_q,solver_rank1_r2,solver_rank1,2,10485760,0.012495149784606491
model.layers.6.self_attn.q_proj.weight,layer_06,attention_q,solver_rank1_r3,solver_rank1,3,10485760,0.011947928561378425
model.layers.6.self_attn.q_proj.weight,layer_06,attention_q,solver_rank1_r4,solver_rank1,4,10485760,0.011084476723539615
model.layers.6.self_attn.q_proj.weight,layer_06,attention_q,solver_rank1_r5,solver_rank1,5,10485760,0.0130143875347538
model.layers.6.self_attn.q_proj.weight,layer_06,attention_q,solver_full_r1,solver_full,1,10485760,0.012803426769761777
model.layers.6.self_attn.q_proj.weight,layer_06,attention_q,solver_full_r2,solver_full,2,10485760,0.01382171728461961
model.layers.6.self_attn.q_proj.weight,layer_06,attention_q,solver_full_r3,solver_full,3,10485760,0.01338163884390167
model.layers.6.self_attn.q_proj.weight,layer_06,attention_q,solver_full_r4,solver_full,4,10485760,0.012531462396611114
model.layers.6.self_attn.q_proj.weight,layer_06,attention_q,solver_full_r5,solver_full,5,10485760,0.013917072619641042
model.layers.21.mlp.up_proj.weight,layer_21,mlp_up,questioner_full_r1,questioner_full,1,24903680,0.013390930630073735
model.layers.21.mlp.up_proj.weight,layer_21,mlp_up,questioner_full_r2,questioner_full,2,24903680,0.08407147200143697
model.layers.21.mlp.up_proj.weight,layer_21,mlp_up,questioner_full_r3,questioner_full,3,24903680,0.08305925710504969
model.layers.21.mlp.up_proj.weight,layer_21,mlp_up,questioner_full_r4,questioner_full,4,24903680,0.08017966110631788
model.layers.21.mlp.up_proj.weight,layer_21,mlp_up,questioner_full_r5,questioner_full,5,24903680,0.08183070006857922
model.layers.21.mlp.up_proj.weight,layer_21,mlp_up,solver_rank1_r1,solver_rank1,1,24903680,0.01855951822955587
model.layers.21.mlp.up_proj.weight,layer_21,mlp_up,solver_rank1_r2,solver_rank1,2,24903680,0.019529591639902654
model.layers.21.mlp.up_proj.weight,layer_21,mlp_up,solver_rank1_r3,solver_rank1,3,24903680,0.018949638014929323
model.layers.21.mlp.up_proj.weight,layer_21,mlp_up,solver_rank1_r4,solver_rank1,4,24903680,0.01853701066507761
model.layers.21.mlp.up_proj.weight,layer_21,mlp_up,solver_rank1_r5,solver_rank1,5,24903680,0.018358335445154153
model.layers.21.mlp.up_proj.weight,layer_21,mlp_up,solver_full_r1,solver_full,1,24903680,0.020427498406802677
model.layers.21.mlp.up_proj.weight,layer_21,mlp_up,solver_full_r2,solver_full,2,24903680,0.021956892700305135
model.layers.21.mlp.up_proj.weight,layer_21,mlp_up,solver_full_r3,solver_full,3,24903680,0.021634601989137955
model.layers.21.mlp.up_proj.weight,layer_21,mlp_up,solver_full_r4,solver_full,4,24903680,0.0212022106864395
model.layers.21.mlp.up_proj.weight,layer_21,mlp_up,solver_full_r5,solver_full,5,24903680,0.02097183589410838
model.layers.3.self_attn.o_proj.weight,layer_03,attention_o,questioner_full_r1,questioner_full,1,10485760,0.007969270735792478
model.layers.3.self_attn.o_proj.weight,layer_03,attention_o,questioner_full_r2,questioner_full,2,10485760,0.044321619609702496
model.layers.3.self_attn.o_proj.weight,layer_03,attention_o,questioner_full_r3,questioner_full,3,10485760,0.04590933291872459
model.layers.3.self_attn.o_proj.weight,layer_03,attention_o,questioner_full_r4,questioner_full,4,10485760,0.05013300319881861
model.layers.3.self_attn.o_proj.weight,layer_03,attention_o,questioner_full_r5,questioner_full,5,10485760,0.05271430152294069
model.layers.3.self_attn.o_proj.weight,layer_03,attention_o,solver_rank1_r1,solver_rank1,1,10485760,0.010706464054835768
model.layers.3.self_attn.o_proj.weight,layer_03,attention_o,solver_rank1_r2,solver_rank1,2,10485760,0.012947688983466014
model.layers.3.self_attn.o_proj.weight,layer_03,attention_o,solver_rank1_r3,solver_rank1,3,10485760,0.011912098035981769
model.layers.3.self_attn.o_proj.weight,layer_03,attention_o,solver_rank1_r4,solver_rank1,4,10485760,0.01099578902060428
model.layers.3.self_attn.o_proj.weight,layer_03,attention_o,solver_rank1_r5,solver_rank1,5,10485760,0.011674419559732991
model.layers.3.self_attn.o_proj.weight,layer_03,attention_o,solver_full_r1,solver_full,1,10485760,0.012020379311351186
model.layers.3.self_attn.o_proj.weight,layer_03,attention_o,solver_full_r2,solver_full,2,10485760,0.014205040184060574
model.layers.3.self_attn.o_proj.weight,layer_03,attention_o,solver_full_r3,solver_full,3,10485760,0.013224204472768168
model.layers.3.self_attn.o_proj.weight,layer_03,attention_o,solver_full_r4,solver_full,4,10485760,0.012238738150547351
model.layers.3.self_attn.o_proj.weight,layer_03,attention_o,solver_full_r5,solver_full,5,10485760,0.013219447206650579
model.layers.28.self_attn.v_proj.weight,layer_28,attention_v,questioner_full_r1,questioner_full,1,2621440,0.0038258251663783223
model.layers.28.self_attn.v_proj.weight,layer_28,attention_v,questioner_full_r2,questioner_full,2,2621440,0.02715778737631271
model.layers.28.self_attn.v_proj.weight,layer_28,attention_v,questioner_full_r3,questioner_full,3,2621440,0.026768505383682313
model.layers.28.self_attn.v_proj.weight,layer_28,attention_v,questioner_full_r4,questioner_full,4,2621440,0.025882595289651995
model.layers.28.self_attn.v_proj.weight,layer_28,attention_v,questioner_full_r5,questioner_full,5,2621440,0.02623465934032249
model.layers.28.self_attn.v_proj.weight,layer_28,attention_v,solver_rank1_r1,solver_rank1,1,2621440,0.005411930459626786
model.layers.28.self_attn.v_proj.weight,layer_28,attention_v,solver_rank1_r2,solver_rank1,2,2621440,0.005737170416955093
model.layers.28.self_attn.v_proj.weight,layer_28,attention_v,solver_rank1_r3,solver_rank1,3,2621440,0.0055901630806042685
model.layers.28.self_attn.v_proj.weight,layer_28,attention_v,solver_rank1_r4,solver_rank1,4,2621440,0.005602164086094738
model.layers.28.self_attn.v_proj.weight,layer_28,attention_v,solver_rank1_r5,solver_rank1,5,2621440,0.005489153565247687
model.layers.28.self_attn.v_proj.weight,layer_28,attention_v,solver_full_r1,solver_full,1,2621440,0.005968597890065592
model.layers.28.self_attn.v_proj.weight,layer_28,attention_v,solver_full_r2,solver_full,2,2621440,0.006434101722265864
model.layers.28.self_attn.v_proj.weight,layer_28,attention_v,solver_full_r3,solver_full,3,2621440,0.006349281271527391
model.layers.28.self_attn.v_proj.weight,layer_28,attention_v,solver_full_r4,solver_full,4,2621440,0.006345272046292205
model.layers.28.self_attn.v_proj.weight,layer_28,attention_v,solver_full_r5,solver_full,5,2621440,0.00624112868012796
model.layers.30.self_attn.q_proj.weight,layer_30,attention_q,questioner_full_r1,questioner_full,1,10485760,0.007235142933125479
model.layers.30.self_attn.q_proj.weight,layer_30,attention_q,questioner_full_r2,questioner_full,2,10485760,0.05695366779540994
model.layers.30.self_attn.q_proj.weight,layer_30,attention_q,questioner_full_r3,questioner_full,3,10485760,0.053564447072166996
model.layers.30.self_attn.q_proj.weight,layer_30,attention_q,questioner_full_r4,questioner_full,4,10485760,0.05442704309869788
model.layers.30.self_attn.q_proj.weight,layer_30,attention_q,questioner_full_r5,questioner_full,5,10485760,0.05644813433815484
model.layers.30.self_attn.q_proj.weight,layer_30,attention_q,solver_rank1_r1,solver_rank1,1,10485760,0.01060924319313253
model.layers.30.self_attn.q_proj.weight,layer_30,attention_q,solver_rank1_r2,solver_rank1,2,10485760,0.011128339722992046
model.layers.30.self_attn.q_proj.weight,layer_30,attention_q,solver_rank1_r3,solver_rank1,3,10485760,0.01048455828985907
model.layers.30.self_attn.q_proj.weight,layer_30,attention_q,solver_rank1_r4,solver_rank1,4,10485760,0.010812366205583785
model.layers.30.self_attn.q_proj.weight,layer_30,attention_q,solver_rank1_r5,solver_rank1,5,10485760,0.010668268096313155
model.layers.30.self_attn.q_proj.weight,layer_30,attention_q,solver_full_r1,solver_full,1,10485760,0.011745334696972693
